,city,position,company_name,company_size,company_type,salary,education,ability,experience
212,北京,数据分析师,元气森林(北京)食品科技集团有限公司,1000-9999人,合资,1万-1.5万,本科,销售业务数据 数据分析 ,1-3年
213,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,3万-4万,本科,,3-5年
214,北京,数据分析师,法本信息,1000-9999人,上市公司,1.3万-1.7万,大专,数据分析 Python SQL Hive ,1-3年
215,北京-朝阳区,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1万-1.5万,本科,金融 数据分析 ,1-3年
216,北京-朝阳区,数据分析师,北京盛业艾特科技有限公司,100-299人,合资,1万-1.5万,学历不限,外汇交易 实盘交易 ,不限
217,北京-丰台区,数据分析师,四川长虹佳华信息产品有限责任公司,1000-9999人,国企,1万-2万,本科,Tableau 数据分析 MySQL Oracle SQL ,5-10年
218,北京,数据分析师/数据产品经理,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
219,北京,数据分析师（2021校招）,途游游戏,100-299人,民营,1万-1.5万,本科,行业数据分析 游戏数据运营 ,不限
220,北京-朝阳区,数据分析师,经国资本管理集团有限公司,500-999人,股份制企业,1.5万-2万,本科,投资学 经济分析 ,1-3年
221,北京-海淀区,数据分析师,神策数据,100-299人,民营,1万-2万,本科,商业分析 数据建模 数据采集 行业分析 ,3-5年
222,北京,数据分析师,智联招聘(靠谱工作视频见),1000-9999人,上市公司,1万-2万,本科,数据分析 SQL 数据清洗 大数据分析 ,1-3年
223,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.5万-2.5万,本科,,1-3年
224,北京-海淀区,数据分析师,北京清众教育科技有限公司,100-299人,民营,1万-1.5万,本科,数据分析 MySQL BI ,1-3年
225,北京,数据分析师,北京乐卡车联科技有限公司,300-499人,民营,2万-2.5万,本科,SQL Python 数据分析 数据建模 ,1-3年
226,北京-房山区,数据分析师,北京细软智谷知识产权代理有限责任公司,1000-9999人,民营,8千-1万,本科,数据分析 数据挖掘 数据仓库 数据清洗 决策树 大数据分析 商业分析 商业数据分析 ,1-3年
227,北京-丰台区,数据分析师,北京天智恒业科技发展有限公司,100-299人,民营,7千-9千,本科,数据统计分析 office ,1-3年
228,北京,数据分析师-数据科学-大力教育,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,3-5年
229,北京-丰台区,数据分析师,北京凯帕斯管理顾问有限公司,20-99人,民营,8千-1万,学历不限,,1-3年
230,北京,数据分析师,福建吉诺车辆服务股份有限公司,1000-9999人,股份制企业,8千-1万,本科,数据分析 数据挖掘 SQL 商业数据分析 数据中台 数据采集 ,3-5年
231,北京,助理数据分析师,北京龙盾数据有限公司,20-99人,民营,6千-1万,本科,Oracle 数据分析 SPSS ,不限
232,北京,数据分析师,北京超维知药科技有限公司,20人以下,民营,2万-3万,硕士,数据分析 数据挖掘 大数据分析 ,3-5年
233,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,3-5年
234,北京,数据分析师[北京],美林数据技术股份有限公司,500-999人,股份制企业,8千-1.6万,本科,机器学习 人工智能 数据分析 Python ,1-3年
235,北京-朝阳区,产品运营数据分析师,完美世界(北京)软件有限公司,1000-9999人,上市公司,2万-3万,本科,数据分析 SQL 游戏数据分析 ,3-5年
236,北京-大兴区,数据分析师,中企动力科技股份有限公司,1000-9999人,上市公司,2万-3万,本科,电商数据运营 行业数据分析 数据仓库建模 推广数据运营 ,3-5年
237,北京,数据分析师,网舟联合科技（北京）有限公司,20-99人,民营,8千-1.3万,本科,数据分析 Python SQL 数据采集 大数据分析 ,1-3年
238,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,3万-5万,本科,,不限
239,北京,管培生-数据分析师方向,北京当代金融培训有限公司,500-999人,合资,4千-6千,本科,数据分析 Python SQL 大数据分析 爬虫 深度学习 ,不限
240,北京,数据分析师,智联招聘,1000-9999人,合资,7千-1万,本科,SQL Hive Tableau ,1-3年
241,北京-朝阳区,数据分析师,阅文集团,1000-9999人,上市公司,2.5万-4.5万,本科,数据分析 Python SQL ,5-10年
242,北京-朝阳区,数据分析师,阳光财产保险股份有限公司3,10000人以上,股份制企业,2万-3万,本科,数据分析 ,5-10年
243,北京,数据分析师 - 增长方向,北京字节跳动科技有限公司,10000人以上,民营,1万-2万,本科,,1-3年
244,北京,数据分析师(J210115039),北京嘀嘀无限科技发展有限公司,1000-9999人,外商独资,3万-5万,本科,,5-10年
245,北京-平谷区,数据分析师,北京市华都峪口禽业有限责任公司,1000-9999人,国企,8千-1万,本科,数据分析 数据挖掘 大数据分析 ,不限
246,北京-朝阳区,数据分析师,智联招聘,1000-9999人,合资,1.5万-2.5万,本科,SQL Hive 数据分析 ,1-3年
247,北京,数据分析师,网舟联合科技（北京）有限公司,20-99人,民营,7千-1万,本科,数据分析 数据运营 Python SPSS 数据清洗 SQL ,3-5年
248,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2.5万-5万,本科,,3-5年
249,北京-海淀区,资深数据分析师-产品技术中心 (MJ006569),搜狐视频,1000-9999人,上市公司,1.2万-2.4万,本科,需求分析 数据分析 ,3-5年
250,北京,数据分析师,德必碁生物科技(厦门)有限公司,100-299人,外商独资,6千-1万,本科,数据分析 ,1-3年
251,北京,高级数据分析师（北京） (MJ000047),百融云创,500-999人,股份制企业,1.5万-3万,硕士,机器学习 强化学习 数据分析 ,1-3年
252,北京-朝阳区,数据分析师（研发技术部）,中国交通通信信息中心,100-299人,事业单位,1.5万-2万,本科,需求分析 ,不限
253,北京,用户增长数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
254,北京,数据分析师,中科天玑数据科技股份有限公司,100-299人,股份制企业,1.5万-2万,本科,数据分析 数据建模 数据挖掘 Python ,3-5年
255,北京-昌平区,环保数据分析师,中国节能,10000人以上,国企,面议,本科,环境工程 环境评估 ,1-3年
256,北京,R语言数据分析师,赛思天成,20-99人,民营,8千-1.6万,本科,,1-3年
257,北京,数据分析师,北京华御数观科技有限公司,20-99人,民营,1.5万-2.5万,本科,信息安全 ,3-5年
258,北京,高级数据分析师—西瓜视频,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
259,北京-朝阳区,数据分析师/bi方向,北京互连众信科技有限公司,1000-9999人,民营,1.2万-2万,本科,BI ,1-3年
260,北京,数据分析师,智联招聘(靠谱工作视频见),1000-9999人,上市公司,1千以下,学历不限,Tableau 数据分析 ,不限
261,北京,高级数据分析师,大家保险集团有限责任公司,10000人以上,股份制企业,面议,本科,SQL R SAS SPSS Python ,5-10年
262,北京,数据分析师,中国舰船研究院(中国船舶重工集团公司第七研究院),1000-9999人,不限,1.5万-2.5万,硕士,数据分析 数据挖掘 Hive ,3-5年
263,北京,高级数据分析师—直播方向,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
264,北京,数据分析师,北京法伯宏业科技发展有限公司,20-99人,民营,1万-2万,本科,,1-3年
265,北京-朝阳区,数据分析师（汽车行业）,狮桥融资租赁（中国）有限公司,1000-9999人,合资,1.5万-2万,本科,数据分析 数据建模 BI SQL 数据中台 ,1-3年
266,北京,11415Y-高级/资深数据分析师,平安科技,1000-9999人,股份制企业,面议,硕士,,1-3年
267,北京-朝阳区,数据分析师,北京数字一百市场咨询有限公司,100-299人,民营,1.5万-2万,本科,Tableau BI Python SQL ,3-5年
268,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,3-5年
269,北京-朝阳区,数据分析师(JPR51),北京乐我无限科技有限责任公司,500-999人,外商独资,1.5万-3万,本科,SQL 行业数据分析 数据仓库建模 ,3-5年
270,北京,数据分析师,和隆优化,20-99人,民营,1.2万-2.4万,本科,数据挖掘 数据处理 数据建模 数据清洗 大数据分析 Python ,1-3年
271,北京-海淀区,数据分析师（编辑方向）,北京纳人国际咨询有限公司,20-99人,民营,8千-1万,硕士,熟练操作WORD 大数据分析 ,1-3年
272,北京-朝阳区,风控/反欺诈 数据分析师,恒昌利通,500-999人,民营,1.5万-2.5万,本科,反欺诈 数据分析 SQL Python 风控策略 ,1-3年
273,北京,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,3-5年
274,北京-海淀区,高级数据分析师（42501）,汽车之家,1000-9999人,民营,2.5万-3.5万,本科,Hive SQL SPSS ,5-10年
275,北京,数据分析师实习岗位（包食宿）,深圳虹食汇新零售科技有限公司,100-299人,民营,6千-8千,大专,无 ,不限
276,北京-朝阳区,高级数据分析师,北京美兰德媒体传播策略咨询有限公司,20-99人,民营,1.2万-1.5万,本科,行业数据分析 ,3-5年
277,北京-东城区,Advanced Analytics-高级数据分析师,IQVIA艾昆纬,10000人以上,外商独资,1.5万-2.5万,本科,数据分析 数据建模 Python R语言 模型设计 ,3-5年
278,北京,数据分析师-抖音/今日头条/西瓜视频,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,1-3年
279,北京-海淀区,数据分析师,深圳市中电合信科技股份有限公司,20-99人,合资,6千-1.2万,本科,数据挖掘 数据采集 需求分析 ,3-5年
