,city,position,company_name,company_size,company_type,salary,education,ability,experience
81,深圳-龙华区,初级数据分析师 实习生,深圳市觉醒网络科技有限公司,100-299人,民营,4千-6千,大专,朝九晚六 双休 五险一金 ,不限
82,深圳-盐田区,应届生/新媒体运营/数据分析师/储备经理,深圳链家,10000人以上,股份制企业,8千-1.5万,本科,房产新媒体 摄影新媒体 电商新媒体 视频新媒体 ,无经验
83,深圳,数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,1-3年
84,深圳,数据分析师,红星美凯龙,10000人以上,上市公司,8千-1万,本科,数据分析 数据挖掘 ,3-5年
85,深圳,数据分析师助理,深圳市兆益兴信息技术有限公司,20-99人,民营,6千-8千,本科,助理 ,不限
86,深圳-宝安区,数据分析师/数据分析助理/双休,深圳市觉醒网络科技有限公司,100-299人,民营,4千-6千,大专,双休 朝九晚六 应届生 ,不限
87,深圳-南山区,数据分析师,软通动力信息技术(集团)股份有限公司,10000人以上,民营,1万-1.5万,本科,数据分析 SQL 商业数据分析 ,1-3年
88,深圳,数据分析师/双休,深圳市远彬科技有限公司,100-299人,股份制企业,7千-1.4万,本科,AutoCAD 机电一体化 ,1-3年
89,深圳-南山区,数据分析师（大数据）,深圳市拓保软件有限公司,1000-9999人,民营,1万-2万,本科,SQL Hive Hadoop Linux Python 数据库开发 ,5-10年
90,深圳,11412H-资深数据分析师,平安科技,1000-9999人,股份制企业,面议,本科,,5-10年
91,深圳-宝安区,场地数据分析师,跨越速运,10000人以上,民营,8千-1万,大专,场地管理 ,1-3年
92,深圳-南山区,数据分析师,恒大新能源科技集团有限公司,1000-9999人,民营,1.2万-2.4万,本科,数据分析 Python MySQL ,3-5年
93,深圳,数据分析师,渤海银行,1000-9999人,股份制企业,面议,本科,数据分析 商业数据分析 Hadoop ,3-5年
94,深圳,数据分析师助理/双休,深圳市远彬科技有限公司,100-299人,股份制企业,7千-1.4万,本科,MySQL SQL SQL Server 数据库 Java Python jQuery ,不限
95,深圳-龙华区,初级数据分析师,深圳市觉醒网络科技有限公司,100-299人,民营,4千-6千,大专,应届生 实习生 双休 ,不限
96,深圳,数据分析师专员/双休/包住,深圳通云网络科技有限公司,20-99人,民营,4千-6千,大专,数据统计分析 ,1年以下
97,深圳-龙岗区,2021年校招——数据分析师,货拉拉,1000-9999人,民营,9千-1.1万,本科,数据分析 数据挖掘 BI SPSS SQL 数据建模 数据仓库 ,不限
98,深圳,亚马逊数据分析师,深圳谱程未来科技有限公司,100-299人,民营,1万-1.5万,本科,数据分析 需求分析 ,1-3年
99,深圳-南山区,数据分析师,顺丰速运,20-99人,民营,1万-1.6万,本科,excel 数据分析 ,3-5年
100,深圳-宝安区,数据分析师,深圳市觉醒网络科技有限公司,100-299人,民营,6千-8千,大专,无经验 双休 ,不限
101,深圳-龙岗区,中高级数据分析师,百果园,10000人以上,民营,1.5万-2.8万,本科,数据挖掘 Python SQL 数据采集 商业分析 需求分析 ,5-10年
102,深圳,高级数据分析师（深圳） (MJ000046),百融云创,500-999人,股份制企业,1.5万-3万,硕士,机器学习 强化学习 数据分析 ,1-3年
103,深圳,1131OR-数据分析师（BI）,平安科技,1000-9999人,股份制企业,面议,本科,,3-5年
104,深圳-宝安区,华为/数据分析师助理,深圳市尚利科技有限公司,100-299人,民营,5.8千-8.9千,大专,网络安全员 游戏测试 新媒体运营 小程序 编程 财务 ,1-3年
105,深圳-宝安区,初级数据分析师/助理,深圳市博茵爱生物科技有限公司,20-99人,民营,5千-8千,大专,助理 客服 销售 统计 审核 标注 ,1-3年
106,深圳-南山区,数据分析师-HDQX,深圳瀚德金融科技控股有限公司,100-299人,民营,1.5万-3万,本科,风控建模 ,3-5年
107,深圳-宝安区,经营数据分析师,跨越速运,10000人以上,民营,1.2万-2万,本科,数据处理 数据分析 ,1-3年
108,深圳,11414G-数据分析师,平安科技,1000-9999人,股份制企业,面议,硕士,,3-5年
109,深圳,数据分析师专员,深圳市海桐电子商务有限公司,20-99人,民营,6千-1万,大专,商业分析 数据挖掘 SQL Python 数据建模 R语言 数据采集 SPS ,不限
110,深圳,高级数据分析师 - faceu,北京字节跳动科技有限公司,10000人以上,民营,1万-2万,本科,,3-5年
111,深圳,数据分析师/大数据专员,深圳市鼎力投资服务有限公司,20人以下,合资,8千-1.6万,本科,数据分析 数据挖掘 SQL 大数据分析 ,1-3年
112,深圳,数据分析师-东莞,软通动力信息技术(集团)股份有限公司,10000人以上,民营,1.5万-2万,本科,Hive SQL PowerBI 数据建模 Python ,3-5年
113,深圳,114100-资深数据分析师,平安科技,1000-9999人,股份制企业,面议,本科,,5-10年
114,深圳,数据分析师（跨境电商）,深圳市思维莱科技有限公司,20-99人,民营,7千-1.2万,大专,数据建模 数据分析 爬虫 ,3-5年
115,深圳,游戏业务中台数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.8万-3.6万,本科,,不限
116,深圳,电能质量数据分析师,深圳中电技术,1000-9999人,股份制企业,1万-2万,硕士,MATLAB ,1-3年
117,深圳-龙华区,亚马逊广告数据分析师,深圳百思得国际电子商务有限公司,20人以下,民营,8千-1万,大专,数据分析 统计学 跨境电商 广告分析 ,1-3年
118,深圳,1131OM-数据分析师,平安科技,1000-9999人,股份制企业,面议,本科,,3-5年
119,深圳,数据分析师（和平精英游戏）,中软国际,10000人以上,上市公司,面议,大专,数据分析 游戏运营 Python SQL excel ,1-3年
120,深圳,数据分析师（河流水质）,深圳万科物业,1000-9999人,股份制企业,1万-1.5万,本科,数据分析 河流水质 ,1-3年
121,深圳-南山区,数据分析师,深圳金赋科技有限公司,100-299人,民营,1万-1.5万,本科,,1-3年
122,深圳-罗湖区,市场研究员/数据分析师,深圳市辰智信息咨询有限公司,100-299人,民营,6千-1万,本科,市场营销 数据统计分析 商务知识 powerpoint/ppt 标书制作 策划 ,3-5年
123,深圳-龙岗区,底薪8000销售/新媒体运营/数据分析师/高提成,深圳链家房地产经纪有限公司.,10000人以上,民营,8千-1.6万,本科,置业 销售管理 面销 地推销售 电话销售 销售专员 ,不限
124,深圳-龙岗区,数据分析兼VOC分析师,华为技术有限公司,10000人以上,民营,面议,本科,SQL SPS Python 舆情分析 数据建模 数据挖掘 ,1-3年
125,深圳-龙华区,高级数据分析师,深圳雷特网络科技有限公司,100-299人,民营,1.5万-3万,本科,商业分析 数据挖掘 Python 数据建模 数据采集 行业分析 ,1-3年
126,深圳,数据分析师（电商）,佳峰投资控股集团有限公司,100-299人,民营,7千-1.2万,大专,SQL SAS 行业数据分析 电商数据运营 平台数据抓取 竞品分析 ,1-3年
127,深圳,数据运营分析师,深圳中泓在线股份有限公司,100-299人,股份制企业,8千-1.6万,本科,MySQL 数据平台运营 ,3-5年
128,深圳,数据产品交付分析师——火山引擎,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,3-5年
129,深圳,数据分析工程师（双休+14薪）,深圳市中领软件科技有限公司,500-999人,民营,6千-8千,大专,数据分析 ,不限
130,深圳-龙岗区,数据分析师,深圳市朗坤环境集团股份有限公司,1000-9999人,股份制企业,6千-8千,大专,大数据分析 ,1-3年
131,深圳,数据分析师,深圳市乐有家控股集团有限公司,10000人以上,民营,1万-1.8万,大专,,3-5年
132,深圳,数据分析师,深圳明辉智能技术有限公司,100-299人,民营,1万-1.5万,本科,数据分析 SQL ,1-3年
133,深圳-宝安区,高薪 大数据分析 助理（包住+双休）,深圳波特空间设计工程有限公司,100-299人,民营,6千-8千,大专,数据架构 ,不限
134,深圳,双休数据分析专员,深圳市深泰信息科技有限公司,100-299人,民营,8千-1万,大专,excel ,不限
135,深圳-南山区,数据挖掘分析师（2021届）,深圳索信达数据技术有限公司,500-999人,上市公司,9千-1.5万,硕士,数据清洗 数据建模 Python SQL SPSS ,无经验
136,深圳,初级大数据分析师,早春藤科技(深圳)有限公司,20人以下,民营,6千-8千,大专,数据统计分析 统计学 office ERP系统 统计软件 ,无经验
137,深圳,数据分析师/经理,深圳市创想三维科技有限公司,1000-9999人,民营,2万-3万,本科,数据分析 Python SQL ,3-5年
138,深圳,excel数据分析（包住）,极光云(深圳)科技有限公司,20-99人,民营,7千-1万,大专,数据分析 商业数据分析 行业分析 excel ,1年以下
139,深圳,数据分析师,领行科技,100-299人,合资,1.2万-2.4万,本科,SQL 推广数据运营 ,3-5年
140,深圳,数据分析助理+双休,深圳市艺霖信息科技有限公司,100-299人,股份制企业,6千-8千,大专,数据采集 行业分析 数据分析 电脑的基本操作 ,不限
141,深圳-南山区,招商银行数据分析岗，月薪8-12K,深圳市昆盛企业管理咨询有限公司,100-299人,银行,8千-1.2万,本科,SPSS SQL Python MySQL ,1-3年
142,深圳,Excel数据分析员,深圳市粤利成科技有限公司,100-299人,民营,6千-8千,大专,数据分析 数据采集 ,不限
143,深圳,0241RQ-产品数据分析师（APP）,中国平安人寿保险股份有限公司,10000人以上,股份制企业,面议,本科,,1-3年
144,深圳,BI数据分析专员,购乐贸易(深圳)有限公司,20-99人,民营,7千-8千,大专,BI 数据分析 大数据分析 ,1-3年
145,深圳,交通模型与数据分析师,深圳都市交通,100-299人,民营,1万-2万,本科,,不限
146,深圳,大气环境数据分析师,深圳市人才服务中心(深圳市人才大市场),300-499人,事业单位,4千-8千,大专,数据分析 数据处理 大气环境监测 ,1-3年
147,深圳,APP数据分析员（包住+双休）,深圳市艺霖信息科技有限公司,100-299人,股份制企业,4千-6千,大专,数据分析 ,不限
148,深圳,FIN-数据分析师（深圳）,维谛技术有限公司,1000-9999人,外商独资,面议,本科,财务分析 ,1-3年
149,深圳-南山区,高级大数据分析师,金蝶软件（中国）有限公司,1000-9999人,上市公司,1.8万-3.6万,本科,数据库开发 数据挖掘 数据分析 数据处理 数据建模 ,5-10年
150,深圳,数据分析员,深圳市粤利成科技有限公司,100-299人,民营,8千-1万,大专,数据分析 数据挖掘 数据采集 ,不限
151,深圳,产品开发专员（数据分析师）,深圳百思网电子商务有限公司,20人以下,民营,6千-8千,本科,产品开发 数据分析 产品优化 ,1-3年
152,深圳,数据分析专员 4k-6k+五险一金,深圳市恰色时尚科技有限公司,500-999人,民营,8千-1万,大专,数据分析 ,不限
153,深圳,数据分析【2021春招】,珍爱网,1000-9999人,合资,面议,本科,数据分析 Python 商业分析 行业分析 ,无经验
154,深圳,数据分析专员,深圳冰川网络股份有限公司,500-999人,上市公司,6千-8千,本科,数据分析 ,不限
155,深圳-南山区,初级数据分析师+绩效奖,深圳聚尚网络科技有限公司,100-299人,民营,7千-1万,大专,土木工程 建模 ,1年以下
156,深圳-龙华区,数据分析助理,深圳市美斯曼科技有限公司,20-99人,合资,6千-1万,大专,数据仓库 数据架构 数据分析 MySQL SQL ,不限
157,深圳,数据分析工程师（双休+奖金）,深圳市博岑信息技术有限公司,20-99人,民营,4千-8千,大专,数据分析 ,不限
158,深圳,数据分析助理,深圳仅铖数据科技有限公司,20-99人,民营,6千-8千,大专,数据分析 SQL SPSS ,不限
159,深圳,数据分析,深圳冰川网络股份有限公司,500-999人,上市公司,1万-2万,本科,数据分析 Python SPSS SQL MySQL ,3-5年
160,深圳,BI数据分析专员,购乐贸易(深圳)有限公司,20-99人,民营,7千-8千,大专,BI 数据分析 大数据分析 ,1-3年
161,深圳-宝安区,双休数据分析专员/助理,深圳市俊议通电子有限公司,20人以下,民营,6千-8千,大专,数据分析 ,1-3年
162,深圳-宝安区,5K+数据基础统计分析,深圳市小木船科技有限公司,20人以下,股份制企业,6千-8千,大专,数据分析 ,不限
163,深圳,大数据分析员,深圳仅铖数据科技有限公司,20-99人,民营,5千-7千,中专/中技,数据分析 大数据分析 SPSS SQL ,无经验
164,深圳,7K起（数据分析助理）,深圳市粤利成科技有限公司,100-299人,民营,6千-9千,大专,数据分析 数据挖掘 大数据分析 数据架构 商业数据分析 需求分析 数据集市 数据建模 ,1-3年
165,深圳-福田区,数据支持协管岗,深圳市昆盛企业管理咨询有限公司,100-299人,银行,8千-1万,本科,SQL 数据分析 ,1-3年
166,深圳,114104-大数据分析师,平安科技,1000-9999人,股份制企业,面议,本科,,3-5年
167,深圳-南山区,数据分析助理,深圳市艾客尔科技有限公司,100-299人,民营,4千-6千,大专,数据分析 数据挖掘 数据采集 需求分析 IT 互联网 应届生 无经验 ,不限
168,深圳-坪山区,数据分析员,深圳市精邃统计师事务所有限公司,20-99人,民营,8千-1万,本科,数据挖掘 数据分析 ,无经验
169,深圳,数据分析,深圳市宝建投智能科技有限公司,100-299人,国企,8千-1.2万,本科,Oracle 数据建模 SQL SQL语言 SEVER ,不限
170,深圳,数据统计本科以上/双休,深圳市远彬科技有限公司,100-299人,股份制企业,7千-1.4万,本科,数据分析 MySQL SQL SQL Server BI Python 数据清洗 大数据分析 ,无经验
171,深圳,11411P-大数据分析师,平安科技,1000-9999人,股份制企业,面议,本科,,3-5年
172,深圳-宝安区,7500起聘数据分析助理,深圳市俊议通电子有限公司,20人以下,民营,5千-1万,大专,数据分析 大数据平台 大数据分析 行业分析 数据中台 需求分析 数据集市 数据仓库 ,不限
173,深圳-南山区,中级数据分析工程师（CLOU-CN050）,科陆电子,1000-9999人,上市公司,1.5万-2万,本科,数据分析 ,3-5年
174,深圳,后端开发实习生（可无经验）,深圳市尚利科技有限公司,100-299人,民营,5.6千-8.8千,大专,数据分析 数据仓库 大数据分析 游戏测试 技术售后 会计 ,1年以下
175,深圳,数据分析本科以上/高薪,深圳市远彬科技有限公司,100-299人,股份制企业,7千-1.4万,本科,数据分析 数据挖掘 Python SQL MySQL 大数据分析 Oracle SQL Server ,1-3年
176,深圳-南山区,数据分析工程师,深圳市德科信息技术有限公司,1000-9999人,股份制企业,7.5千-1万,本科,Python Hive R语言 SQL SPSS 数据建模 Spark ,1-3年
177,深圳,8K数据统计专员/助理（双休）,深圳红盈科技有限公司,100-299人,其它,6千-8千,大专,数据分析 数据挖掘 数据采集 ,不限
178,深圳-宝安区,BI商业大数据分析实习生5-6千/月,深圳三快科技有限公司,100-299人,民营,5千-6千,大专,数据分析 商业分析 SQL 数据仓库 ,不限
179,深圳,行业业务分析师,软通动力信息技术(集团)股份有限公司,10000人以上,民营,2.5万-4.5万,本科,数据分析 大数据分析 AXTURE XMind ,5-10年
180,深圳,数据分析专员,深圳市魔觉科技有限公司,20-99人,民营,6千-8千,大专,数据分析 数据挖掘 ,不限
181,深圳-宝安区,数据分析,鼎盛动力,100-299人,民营,1.5万-2万,本科,SQL Hive SPSS 数据分析 数据挖掘 Python ,3-5年
182,深圳,大数据分析师,富士康科技集团,10000人以上,港澳台公司,1万-1.5万,硕士,数据分析 数据挖掘 Python 机器学习 Hadoop Spark ,无经验
183,深圳-福田区,数据分析专员,叮当快药,100-299人,民营,6千-8千,大专,数据分析 数据挖掘 数据监控 ,1-3年
184,深圳,数据处理专员+包住,深圳市汇铭通科技有限公司,20-99人,民营,4千-8千,大专,数据分析 ,1年以下
185,深圳-福田区,BI Consultant （FP&amp;A/TM1）数据分析顾问,凯渤管理咨询(上海)有限公司,300-499人,外商独资,1.8万-3万,本科,数据分析 数据建模 TM1 商业数据分析 Power BI BI 模型设计 财务模型 ,3-5年
186,深圳,数据分析工程师（助理/实习）,深圳市博岑信息技术有限公司,20-99人,民营,4千-6千,中专/中技,汽车销售 ,不限
187,深圳-龙华区,数据分析专员,前海亚讯,100-299人,民营,1万-1.2万,本科,数据分析 ,1-3年
188,深圳,高级失效分析工程师,晟碟半导体（上海）有限公司,1000-9999人,外商独资,1.5万-2万,硕士,数据分析 失效分析 ,不限
189,深圳,数据分析工程师,惠州伯恩光学,10000人以上,民营,1.2万-2万,本科,SQL 数据采集 数据建模 数据挖掘 需求分析 ,1-3年
190,深圳,跨境电商数据分析,懿姿设计(深圳)有限公司,20-99人,民营,4千-6千,本科,数据分析 数据运营 市场调研 销售统计 市场分析 数据 ,无经验
191,深圳,数据统计/分析员助理+双休,深圳通云网络科技有限公司,20-99人,民营,6千-8千,大专,实习生 无经验 应届生 小白 ,1年以下
192,深圳-南山区,数据分析,深圳明辉智能技术有限公司,100-299人,民营,1万-1.5万,本科,数据分析 Python SQL ,1-3年
193,深圳-南山区,微视游戏数据分析岗,博彦科技,10000人以上,上市公司,8千-1万,本科,数据分析 SQL Hive ,1-3年
194,深圳-坪山区,数据分析工程师,恒大新能源科技集团有限公司,1000-9999人,民营,1.5万-2万,本科,数据分析 ,5-10年
195,深圳-宝安区,bi数据分析,深圳市积木之家网络科技有限公司,100-299人,民营,1万-1.5万,大专,数据分析 数据挖掘 BI 大数据分析 ,3-5年
196,深圳-南山区,数据分析,传音控股,10000人以上,民营,8千-1.5万,本科,SQL 数据分析 ,3-5年
197,深圳,数据分析员,深圳市中和对外商务服务有限公司,1000-9999人,民营,6千-6.5千,大专,数据分析 英文良好 ,1-3年
198,深圳-南山区,初级数据分析工程师（CLOU-CN049）,科陆电子,1000-9999人,上市公司,6千-1.2万,本科,Python SQL ,1年以下
199,深圳,数据分析主管工程师,宝能汽车销售有限公司,10000人以上,民营,面议,本科,Python SCRIBE R ,1-3年
