,city,position,company_name,company_size,company_type,salary,education,ability,experience
123,杭州-江干区,缦图总部-数据专家(J12231),缦图摄影,1000-9999人,民营,1万-1.8万,本科,数据分析 BI 数据建模 商业数据分析 行业分析 ,5-10年
124,杭州-西湖区,数据分析开发,华数云科技有限公司,20-99人,国企,8千-1.6万,本科,数据分析 大数据分析 数据中台 大数据平台 ,1-3年
125,杭州-下城区,规划数据分析（华东）,好未来,10000人以上,上市公司,1.5万-2万,本科,行业分析 商业分析 需求分析 ,5-10年
126,杭州-滨江区,信息化专员,杭州梅清数码科技有限公司,100-299人,民营,5千-7千,本科,数据分析 信息化 信息数据 ,不限
127,杭州-余杭区,高级数据分析,浙江鸿程计算机系统有限公司,500-999人,国企,1.5万-2.2万,本科,数据分析 数据治理 ,5-10年
128,杭州,GIS数据工程师,杭州华星创业,1000-9999人,民营,4千-6千,大专,GIS 数据分析 ,1-3年
129,杭州,数据分析总监,万帮数字能源股份有限公司,1000-9999人,民营,2.5万-3.5万,本科,数据分析 大数据分析 ,5-10年
130,杭州,数据分析主管/高级主管,越秀房地产,100-299人,国企,1万-1.5万,本科,数据建模 Tableau Power BI ,3-5年
131,杭州-余杭区,数据整理员,武汉佰钧成技术有限责任公司,1000-9999人,民营,5.5千-6千,大专,数据分析 数据清洗 大数据分析 SQL SPSS ,1-3年
132,杭州,数据分析（BI）,浙江鸿程计算机系统有限公司,500-999人,国企,1.2万-2万,本科,SQL R语言 数据挖掘 ,3-5年
133,杭州,职位分析师,杭州聚如汇企业管理咨询有限公司,100-299人,民营,4千-6千,大专,数据分析 大数据分析 数据仓库 ,不限
134,杭州-滨江区,银行业务分析师,信雅达,1000-9999人,上市公司,3万-5万,本科,数据分析 数据挖掘 数据建模 ,3-5年
135,杭州-滨江区,大数据分析架构师(平台类),宇视科技,1000-9999人,民营,2万-4万,本科,系统架构 大数据分析算法 ,5-10年
136,杭州,知名互联网教育公司 数据规划分析,万宝盛华企业管理咨询（上海）有限公司,500-999人,上市公司,9千-1.3万,本科,数据分析 数据建模 数据挖掘 数据集市 舆情分析 商业数据分析 市场调研 ,3-5年
137,杭州,菜鸟网络-BI分析专家/高级BI分析专家-杭州/上海,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
138,杭州,数据治理岗(J11147),浙江泰隆商业银行,10000人以上,股份制企业,2万-3.5万,本科,数据分析 数据建模 数据治理 数据架构 ETL 数据安全 ,3-5年
139,杭州,大数据分析（售前，方案策划）,杭州书微信息科技有限公司,20-99人,民营,8千-1.5万,本科,数据分析 机器学习 数据采集 深度学习 ,1-3年
140,杭州-余杭区,数据工程师,中铝智能科技发展有限公司,100-299人,国企,1.5万-2万,硕士,数据分析 数据挖掘 数据治理 数据标准 仿真平台 中间件开发和集成 数据建模 大数据平台 ,3-5年
141,杭州,电子数据司法鉴定助理,浙江千麦司法鉴定中心,20-99人,其它,4千-8千,大专,数据分析 数据采集 司法鉴定 ,不限
142,杭州-余杭区,制造数据运维工程师,杭州西奥,1000-9999人,民营,7千-9千,本科,数据治理 ,1年以下
143,杭州-上城区,总行IT“菁英”人才,浙江泰隆商业银行,10000人以上,股份制企业,1.5万-2万,本科,数据分析 数据挖掘 数据建模 数据采集 大数据分析 大数据平台 数据治理 爬虫 ,不限
144,杭州,安全研究工程师,杭州秋瑞自动化科技有限公司,20-99人,民营,1.5万-2万,本科,数据挖掘 网络协议分析 逆向 渗透 漏洞挖掘 ,1-3年
145,杭州-余杭区,数据模型搭建师,智云健康,100-299人,民营,1.5万-2万,本科,Python SQL 行业分析 数据建模 数据挖掘 ,3-5年
146,杭州-西湖区,信息安全工程师,杭州秋瑞自动化科技有限公司,20-99人,民营,1.5万-2万,本科,,1-3年
