,city,position,company_name,company_size,company_type,salary,education,ability,experience
121,上海-浦东新区,销售支持经理/数据分析师,无锡拓炎汽车服务有限公司,1000-9999人,股份制企业,7千-9千,大专,贷款行业 投资/理财 ,1-3年
122,上海,高级数据分析师,上海小元信息科技有限公司,100-299人,民营,1.5万-3万,大专,,不限
123,上海-长宁区,人力资源数据分析师(J10372),上海百秋电子商务有限公司,1000-9999人,上市公司,1万-1.5万,大专,人才测评 ,3-5年
124,上海,12410M-高级数据分析师,平安金服,1000-9999人,股份制企业,1.5万-2万,本科,,1-3年
125,上海,数据科学家/数据分析师-因果推断&amp;实验评估方向,北京字节跳动科技有限公司,10000人以上,民营,3万-6万,本科,,5-10年
126,上海,BI数据分析师,日日煮,100-299人,外商独资,1万-1.5万,本科,BI ,1-3年
127,上海-徐汇区,数据分析员（五险一金+带薪年假）,北京瑞联网络科技有限公司,500-999人,民营,8千-1万,大专,数据挖掘 数据建模 ,不限
128,上海,商业化数据分析师-电商广告方向,北京字节跳动科技有限公司,10000人以上,民营,3万-6万,本科,,3-5年
129,上海,数据分析师,欣网互联,1000-9999人,民营,6千-8千,大专,数据分析 Python SQL SPSS excel ,1-3年
130,上海-闵行区,数据分析专员 6-9k 做五休二,上海人惠人力资源服务有限公司,1000-9999人,民营,6千-8千,大专,数据分析 ,不限
131,上海,抖音电商 - 数据分析师（平台治理方向）,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
132,上海,数据分析师,中讯邮电咨询设计院有限公司,1000-9999人,国企,面议,本科,数据分析 ,3-5年
133,上海,数据分析助理,深圳市千凌源科技有限公司,100-299人,民营,6千-8千,大专,数据分析 数据治理 数据仓库 大数据平台 数据架构 ,1-3年
134,上海,游戏业务中台数据分析师,北京字节跳动科技有限公司,10000人以上,民营,1.8万-3.6万,本科,,3-5年
135,上海-静安区,高级数据分析师,上海宝尊电子商务有限公司,1000-9999人,合资,1.2万-1.8万,本科,数据分析 Python 大数据分析 商业数据分析 ,1-3年
136,上海-静安区,数据分析专员,辽宁人瑞永道人力资源服务有限公司衢州分公司,500-999人,上市公司,8千-1万,大专,数据分析 ,不限
137,上海,短视频数据分析师,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,3-5年
138,上海-杨浦区,数据分析师-2021届 (MJ000482),上海诺亚金融服务股份有限公司,1000-9999人,上市公司,8千-1.4万,本科,数据分析 ,不限
139,上海-徐汇区,高级数据分析师,太平洋房屋（总部）,1000-9999人,民营,1.5万-1.8万,本科,SQL Python MySQL ,3-5年
140,上海,高级数据分析师 - 电商,北京字节跳动科技有限公司,10000人以上,民营,1.5万-3万,本科,,不限
141,上海-松江区,数据分析岗(J10041),正泰电气股份有限公司,1000-9999人,民营,1.4万-2.4万,本科,数据建模 数据挖掘 ,3-5年
142,上海-黄浦区,电商数据分析师（美妆/快消）,北京赞意互动广告传媒有限公司,100-299人,民营,8千-1.5万,本科,数据分析 数据挖掘 大数据分析 商业数据分析 数据中台 ,1-3年
143,上海,抖音电商 - 数据分析师（运营分析）,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
144,上海,32413V-数据分析师,平安健康互联网股份有限公司,1000-9999人,上市公司,面议,本科,,1-3年
145,上海,数据分析岗,永诚财产保险股份有限公司,1000-9999人,国企,1万-1.5万,本科,数据分析 ,3-5年
146,上海,抖音电商 - 数据分析师（产品分析）,北京字节跳动科技有限公司,10000人以上,民营,2万-4万,本科,,不限
147,上海,市场数据分析专员,上海朵安诺电子商务有限公司,20-99人,民营,7千-1万,本科,需求分析 数据挖掘 数据分析 大数据分析 ,1-3年
148,上海,数据分析师（大数据方向）,致数信息科技（上海）有限公司,20人以下,民营,1万-1.8万,本科,数据统计分析 市场营销 ,3-5年
149,上海-长宁区,情报分析师 轮胎行业数据分析 战略分析,济南智圆网络科技有限公司,1000-9999人,民营,8千-1万,本科,行业分析 数据采集 商业分析 需求分析 ,不限
150,上海-徐汇区,数据分析（实习生）,埃摩森,1000-9999人,民营,4千-6千,本科,数据分析 数据采集 数据架构 ,不限
151,上海,数据分析师-视频会议,北京字节跳动科技有限公司,10000人以上,民营,2.5万-4万,本科,,3-5年
152,上海-青浦区,数据分析专员,跨越速运,10000人以上,民营,5千-7千,大专,数据分析 ,1-3年
153,上海-浦东新区,数据/业务分析师,数策股份,100-299人,民营,8千-1.5万,本科,大数据分析 Python Pandas SQL NumPy 数据治理 数据清洗 数据分析 ,不限
154,上海-浦东新区,数据分析工程师,鼎晶生物,20-99人,上市公司,8千-1.5万,本科,数据分析 ,1-3年
155,上海-徐汇区,数据分析（实习生）,埃摩森,1000-9999人,民营,5千-7千,本科,数据分析 数据采集 大数据分析 数据建模 行业分析 ,1年以下
156,上海-黄浦区,数据分析文员 月薪4-7K 周末双休,人瑞集团,500-999人,民营,4千-7千,中专/中技,双休 ,不限
157,上海,26418Z-数据需求分析师,平安租赁,1000-9999人,上市公司,面议,本科,,3-5年
158,上海-长宁区,数据分析经理,上海恰成信息科技有限公司,100-299人,民营,2万-3.5万,本科,数据分析 数据挖掘 数字营销 电商运营 大数据分析 ,5-10年
159,上海-浦东新区,数据分析,上海威田资产管理有限公司,100-299人,民营,6千-8千,大专,数据分析 ,1-3年
160,上海-徐汇区,数据分析,埃摩森,1000-9999人,民营,4千-5千,本科,数据分析 数据挖掘 数据仓库 数据建模 ,不限
161,上海,本地生活-商业分析师-到家中台（专场）,阿里巴巴集团,10000人以上,合资,面议,本科,,无经验
162,上海-徐汇区,数据实习生,北京万脉天和管理咨询有限公司,300-499人,股份制企业,4千-6千,学历不限,工商管理 市场营销 数据统计分析 运营 ,不限
163,上海-黄浦区,数据分析专员/应届生,悠才信息技术(上海)有限公司,100-299人,民营,4千-6千,高中,数据分析 ,无经验
164,上海-宝山区,督控分析师,跨越速运,10000人以上,民营,1万-1.5万,本科,数据分析 ,3-5年
165,上海-徐汇区,数据分析员 实习生急,埃摩森,1000-9999人,民营,4千-6千,本科,数据分析 ,不限
166,上海,运营分析师,上海占方信息科技有限公司,100-299人,民营,8千-1万,大专,数据挖掘 数据仓库 数据治理 数据监控 ,不限
167,上海-浦东新区,数据分析,盈天讯,100-299人,外商独资,6千-8千,大专,数据分析 行业分析 ,1-3年
168,上海-浦东新区,反欺诈调查岗（偏数据分析）,平安普惠融资担保有限公司上海分公司,10000人以上,上市公司,7千-1.3万,本科,大数据分析 SPSS SQL Python ,1-3年
169,上海-宝山区,数据分析文员（双休+绩效奖金+五险一金+带薪年假）,苏州人瑞永道人力资源服务有限公司衢州分公司,1000-9999人,上市公司,6千-1万,大专,数据分析 ,不限
